#CODE;ENGLISH;FRENCH;GERMAN;POLSKI;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGESE;RUSSIAN;FINNISH;x;;
##################################################;;;;;;;;;;;;;;x
# RYAN'S NEW CODE ;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
left_wing_radical_idolg_KOR;People's Party of Korea;Parti du peuple coréen;Koreanische Volkspartei;;Partido del Pueblo de Corea;;;;;;;;;x
maoist_idolg_KOR;Communist Party of Korea;Parti communiste coréen;Kommunistische Partei Koreas;;Partido Comunista de Corea;;;;;;;;;x
communist_idolg_KOR;Workers' Party of Korea;Parti des travailleurs coréens;Koreanische Arbeiterpartei;;Partido de los Trabajadores de Corea;;;;;;;;;x
fascistic_idolg_KOS;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_KOS;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_KOS;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_KOS;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_KOS;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_KOS;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_KOS;People's Party;;;;;;;;;;;;;x
maoist_idolg_KOS;Workers' Party;;;;;;;;;;;;;x
communist_idolg_KOS;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_KRJ;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_KRJ;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_KRJ;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_KRJ;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_KRJ;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_KRJ;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_KRJ;People's Party;;;;;;;;;;;;;x
maoist_idolg_KRJ;Workers' Party;;;;;;;;;;;;;x
communist_idolg_KRJ;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_KUR;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_KUR;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_KUR;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_KUR;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_KUR;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_KUR;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_KUR;People's Party;;;;;;;;;;;;;x
maoist_idolg_KUR;Workers' Party;;;;;;;;;;;;;x
communist_idolg_KUR;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_KWT;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_KWT;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_KWT;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_KWT;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_KWT;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_KWT;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_KWT;People's Party;;;;;;;;;;;;;x
maoist_idolg_KWT;Workers' Party;;;;;;;;;;;;;x
communist_idolg_KWT;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_KYG;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_KYG;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_KYG;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_KYG;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_KYG;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_KYG;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_KYG;People's Party;;;;;;;;;;;;;x
maoist_idolg_KYG;Workers' Party;;;;;;;;;;;;;x
communist_idolg_KYG;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_LAO;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_LAO;Committee for the Defence of National Interests;;;;;;;;;;;;;x
social_cons_idolg_LAO;Rally of the Lao People;;;;;;;;;;;;;x
market_liberal_idolg_LAO;Democratic Party;;;;;;;;;;;;;x
social_liberal_idolg_LAO;National Progressive Party;;;;;;;;;;;;;x
social_democrat_idolg_LAO;Independent Party;;;;;;;;;;;;;x
left_wing_radical_idolg_LAO;People's Party;;;;;;;;;;;;;x
maoist_idolg_LAO;Lao Socialist Party;;;;;;;;;;;;;x
communist_idolg_LAO;Lao People's Revolutionary Party;;;;;;;;;;;;;x
fascistic_idolg_LAT;The Legion;La Légion;Die Legion;;La Legión;;;;;;;;;x
paternal_auto_idolg_LAT;LZs;LZs;LZs;;LZs;;;;;;;;;x
social_cons_idolg_LAT;Tautas Partija;Tautas Partija;Tautas Partija;;Tautas Partija;;;;;;;;;x
market_liberal_idolg_LAT;LNP;LNP;LNP;;LNP;;;;;;;;;x
social_liberal_idolg_LAT;Demokratiskais Bloks;Demokratiskais Bloks;Demokratiskais Bloks;;Demokratiskais Bloks;;;;;;;;;x
social_democrat_idolg_LAT;LSD;LSD;LSD;;LSD;;;;;;;;;x
left_wing_radical_idolg_LAT;SDs;SDs;SDs;;SDs;;;;;;;;;x
maoist_idolg_LAT;LSDSP;LSDSP;LSDSP;;LSDSP;;;;;;;;;x
communist_idolg_LAT;LKP;LKP;LKP;;LKP;;;;;;;;;x
fascistic_idolg_LBY;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_LBY;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_LBY;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_LBY;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_LBY;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_LBY;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_LBY;People's Party;;;;;;;;;;;;;x
maoist_idolg_LBY;Workers' Party;;;;;;;;;;;;;x
communist_idolg_LBY;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_LEB;Guardians of the Cedars;Gardiens des cèdres;Wächter der Zedern;;Guardianes de los Cedros;;;;;;;;;x
paternal_auto_idolg_LEB;Kataeb Party;Parti Kataeb;Kataeb-Partei;;Partido Kataeb;;;;;;;;;x
social_cons_idolg_LEB;Aramean Democratic Organisation;Organisation démocratique araméenne;Aramäische Demokratische Organisation;;Organización Democrática Aramea;;;;;;;;;x
market_liberal_idolg_LEB;Lebanese Republican Party;Parti républicain libanais;Republikanische Partei Libanon;;Partido Republicano Libanés;;;;;;;;;x
social_liberal_idolg_LEB;Lebanese Democratic Party;Parti démocratique libanais;Demokratische Partei Libanon;;Partido Demócrata Libanés;;;;;;;;;x
social_democrat_idolg_LEB;Arab Socialist Union;Union socialiste arabe;Sozialistische Union Arabiens;;Unión Socialista Árabe;;;;;;;;;x
left_wing_radical_idolg_LEB;Workers League;Ligue des travailleurs;Arbeiterliga;;Liga de los Trabajadores;;;;;;;;;x
maoist_idolg_LEB;Ba'ath Party;Parti Baas;Baath-Partei;;Partido Ba'ath;;;;;;;;;x
communist_idolg_LEB;Lebanese Communist Party;Parti communiste libanais;Kommunistische Partei Libanon;;Partido Comunista Libanés;;;;;;;;;x
fascistic_idolg_LIB;Liberian Fascist Front;Front fasciste libérien;Faschistische Front Liberias;;Frente Fascista Liberiano;;;;;;;;;x
paternal_auto_idolg_LIB;Liberian Whig Party;Parti libéral libérien;True Whig Party;;Partido Whig Liberiano;;;;;;;;;x
social_cons_idolg_LIB;Liberian Conservative Party;Parti conservateur libérien;Konservative Partei Liberias;;Partido Conservador Liberiano;;;;;;;;;x
market_liberal_idolg_LIB;Liberty Party;Parti de la liberté;Freiheitspartei;;Partido de la Libertad;;;;;;;;;x
social_liberal_idolg_LIB;National Democratic Party of Liberia;Parti national démocratique libérien;Nationaldemokratische Partei Liberias;;Partido Nacional Demócrata de Liberia;;;;;;;;;x
social_democrat_idolg_LIB;Labor Party of Liberia;Parti travailliste libérien;Liberianische Arbeiterpartei;;Partido Laborista de Liberia;;;;;;;;;x
left_wing_radical_idolg_LIB;Progressive People's Party;Parti populaire progressiste;Fortschritts-Volkpartei;;Partido Progresista del Pueblo;;;;;;;;;x
maoist_idolg_LIB;Liberian Revolutionary Party;Parti révolutionnaire libérien;Liberianische Revolutionspartei;;Partido Revolucionario Liberiano;;;;;;;;;x
communist_idolg_LIB;Communist Party of Liberia;Parti communiste libérien;Kommunistische Partei Liberias;;Partido Comunista de Liberia;;;;;;;;;x
fascistic_idolg_LIT;LTS;LTS;LTS;;LTS;;;;;;;;;x
paternal_auto_idolg_LIT;LTS;LTS;LTS;;LTS;;;;;;;;;x
social_cons_idolg_LIT;LKD;LKD;LKD;;LKD;;;;;;;;;x
market_liberal_idolg_LIT;TPP;TPP;TPP;;TPP;;;;;;;;;x
social_liberal_idolg_LIT;LDP;LDP;LDP;;LDP;;;;;;;;;x
social_democrat_idolg_LIT;LSDP;LSDP;LSDP;;LSDP;;;;;;;;;x
left_wing_radical_idolg_LIT;LSLDP;LSLDP;LSLDP;;LSLDP;;;;;;;;;x
maoist_idolg_LIT;LBKP;LBKP;LBKP;;LBKP;;;;;;;;;x
communist_idolg_LIT;LKP;LKP;LKP;;LKP;;;;;;;;;x
fascistic_idolg_LST;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_LST;Basutoland Congress Party;;;;;;;;;;;;;x
social_cons_idolg_LST;Basotho National Party;;;;;;;;;;;;;x
market_liberal_idolg_LST;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_LST;Marematlou Freedom Party;;;;;;;;;;;;;x
social_democrat_idolg_LST;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_LST;People's Party;;;;;;;;;;;;;x
maoist_idolg_LST;Workers' Party;;;;;;;;;;;;;x
communist_idolg_LST;Communist Party of Lesotho;;;;;;;;;;;;;x
fascistic_idolg_LUX;Onofhängeg Nationalpartei;Onofhängeg Nationalpartei;Onofhängeg Nationalpartei;;Onofhängeg Nationalpartei;;;;;;;;;x
paternal_auto_idolg_LUX;Rietspartei;Rietspartei;Rietspartei;;Rietspartei;;;;;;;;;x
social_cons_idolg_LUX;CSV;CSV;CSV;;CSV;;;;;;;;;x
market_liberal_idolg_LUX;Liberal Liga;Liberal Liga;Liberal Liga;;Liberal Liga;;;;;;;;;x
social_liberal_idolg_LUX;Radikal-Liberal Partei;Radikal-Liberal Partei;Radikal-Liberal Partei;;Radikal-Liberal Partei;;;;;;;;;x
social_democrat_idolg_LUX;LAP;LAP;LAP;;LAP;;;;;;;;;x
left_wing_radical_idolg_LUX;RSP;RSP;RSP;;RSP;;;;;;;;;x
maoist_idolg_LUX;KBL;KBL;KBL;;KBL;;;;;;;;;x
communist_idolg_LUX;KPL;KPL;KPL;;KPL;;;;;;;;;x
fascistic_idolg_MAD;Hizb ut-Tahrir;;;;;;;;;;;;;x
paternal_auto_idolg_MAD;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_MAD;AREMA;;;;;;;;;;;;;x
market_liberal_idolg_MAD;AVI;;;;;;;;;;;;;x
social_liberal_idolg_MAD;TGV;;;;;;;;;;;;;x
social_democrat_idolg_MAD;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MAD;Movement for the Progress of Madagascar;;;;;;;;;;;;;x
maoist_idolg_MAD;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MAD;Congress Party for the Independence of Madagascar;;;;;;;;;;;;;x
fascistic_idolg_MAL;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MAL;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_MAL;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_MAL;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_MAL;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_MAL;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MAL;People's Party;;;;;;;;;;;;;x
maoist_idolg_MAL;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MAL;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_MAR;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MAR;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_MAR;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_MAR;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_MAR;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_MAR;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MAR;People's Party;;;;;;;;;;;;;x
maoist_idolg_MAR;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MAR;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_MCD;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MCD;People's Party;;;;;;;;;;;;;x
social_cons_idolg_MCD;Democratic Party for Macedonian National Unity;;;;;;;;;;;;;x
market_liberal_idolg_MCD;Liberal Party of Macedonia;;;;;;;;;;;;;x
social_liberal_idolg_MCD;Liberal Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_MCD;Social Democratic Union of Macedonia;;;;;;;;;;;;;x
left_wing_radical_idolg_MCD;Socialist Party of Macedonia;;;;;;;;;;;;;x
maoist_idolg_MCD;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MCD;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_MCU;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MCU;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_MCU;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_MCU;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_MCU;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_MCU;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MCU;People's Party;;;;;;;;;;;;;x
maoist_idolg_MCU;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MCU;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_MEX;Unión Nacional Sinarquista;Unión Nacional Sinarquista;Unión Nacional Sinarquista;;Unión Nacional Sinarquista;;;;;;;;;x
paternal_auto_idolg_MEX;Partido Nacional Revolucionario;Partido Nacional Revolucionario;Partido Nacional Revolucionario;;Partido Nacional Revolucionario;;;;;;;;;x
social_cons_idolg_MEX;Partido Fuerza Popular;Partido Fuerza Popular;Partido Fuerza Popular;;Partido Fuerza Popular;;;;;;;;;x
market_liberal_idolg_MEX;Partido Liberal de Mexico;Partido Liberal de Mexico;Partido Liberal de Mexico;;Partido Liberal de México;;;;;;;;;x
social_liberal_idolg_MEX;Partido Revolucionario Institucional;Partido Revolucionario Institucional;Partido Revolucionario Institucional;;Partido Revolucionario Institucional;;;;;;;;;x
social_democrat_idolg_MEX;Partido Mexicano de los Trabajadores;Partido Mexicano de los Trabajadores;Partido Mexicano de los Trabajadores;;Partido Mexicano de los Trabajadores;;;;;;;;;x
left_wing_radical_idolg_MEX;Partido Socialista Obrero;Partido Socialista Obrero;Partido Socialista Obrero;;Partido Socialista Obrero;;;;;;;;;x
maoist_idolg_MEX;Partido de los Comunistas Mexicanos;Partido de los Comunistas Mexicanos;Partido de los Comunistas Mexicanos;;Partido de los Comunistas Mexicanos;;;;;;;;;x
communist_idolg_MEX;Partido Comunista Mexicano;Partido Comunista Mexicano;Partido Comunista Mexicano;;Partido Comunista Mexicano;;;;;;;;;x
fascistic_idolg_MIC;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MIC;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_MIC;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_MIC;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_MIC;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_MIC;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MIC;People's Party;;;;;;;;;;;;;x
maoist_idolg_MIC;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MIC;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_MLD;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MLD;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_MLD;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_MLD;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_MLD;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_MLD;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MLD;People's Party;;;;;;;;;;;;;x
maoist_idolg_MLD;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MLD;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_MLT;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MLT;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_MLT;Nationalist Party;;;;;;;;;;;;;x
market_liberal_idolg_MLT;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_MLT;Democratic Alternative;;;;;;;;;;;;;x
social_democrat_idolg_MLT;Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MLT;Malta Workers Party;;;;;;;;;;;;;x
maoist_idolg_MLT;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MLT;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_MLW;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MLW;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_MLW;Malawi Congress Party;;;;;;;;;;;;;x
market_liberal_idolg_MLW;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_MLW;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_MLW;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MLW;People's Party;;;;;;;;;;;;;x
maoist_idolg_MLW;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MLW;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_MLY;Malaysian Chinese Association;;;;;;;;;;;;;x
paternal_auto_idolg_MLY;Pan-Malaysian Islamic Party;;;;;;;;;;;;;x
social_cons_idolg_MLY;Sarawak United Peoples' Party;;;;;;;;;;;;;x
market_liberal_idolg_MLY;Gerakan;;;;;;;;;;;;;x
social_liberal_idolg_MLY;People's Justice Party;;;;;;;;;;;;;x
social_democrat_idolg_MLY;Democratic Action Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MLY;PRM;;;;;;;;;;;;;x
maoist_idolg_MLY;Socialist Party of Malaysia;;;;;;;;;;;;;x
communist_idolg_MLY;Communist Party of Malaysia;;;;;;;;;;;;;x
fascistic_idolg_MNC;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MNC;Promotion of the Monegasque Family;;;;;;;;;;;;;x
social_cons_idolg_MNC;National and Democratic Union;;;;;;;;;;;;;x
market_liberal_idolg_MNC;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_MNC;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_MNC;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MNC;People's Party;;;;;;;;;;;;;x
maoist_idolg_MNC;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MNC;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_MNS;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MNS;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_MNS;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_MNS;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_MNS;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_MNS;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MNS;People's Party;;;;;;;;;;;;;x
maoist_idolg_MNS;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MNS;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_MOL;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MOL;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_MOL;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_MOL;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_MOL;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_MOL;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MOL;People's Party;;;;;;;;;;;;;x
maoist_idolg_MOL;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MOL;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_MON;Fascist Front;Front fasciste;Faschistische Front;;Frente Fascista;;;;;;;;;x
paternal_auto_idolg_MON;Pan-Mongolian Movement;Mouvement pan-mongolien;Panmongolische Bewegung;;Movimiento Panmongol;;;;;;;;;x
social_cons_idolg_MON;Conservative Party;Parti conservateur;Konservative Partei;;Partido Conservador;;;;;;;;;x
market_liberal_idolg_MON;Liberal Union;Union libérale;Liberale Union;;Unión Liberal;;;;;;;;;x
social_liberal_idolg_MON;Social Liberal Party;Parti social libéral;Sozialliberale Partei;;Partido Social Liberal;;;;;;;;;x
social_democrat_idolg_MON;Social Democratic Party;Parti social démocratique;Sozialdemokratische Partei;;Partido Socialdemócrata;;;;;;;;;x
left_wing_radical_idolg_MON;Motherland Party;Parti de la mère patrie;Mutterlandspartei;;Partido de la Madre Patria;;;;;;;;;x
maoist_idolg_MON;Socialist Works Party;Parti des travaux socialistes;Sozialistische Arbeiterpartei;;Partido Socialista del Trabajo;;;;;;;;;x
communist_idolg_MON;MPRP;MPRP;MPRP;;MPRP;;;;;;;;;x
fascistic_idolg_MOR;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MOR;Istiqlal Party;;;;;;;;;;;;;x
social_cons_idolg_MOR;Justice and Development Party;;;;;;;;;;;;;x
market_liberal_idolg_MOR;Constitutional Union;;;;;;;;;;;;;x
social_liberal_idolg_MOR;Liberal Party;;;;;;;;;;;;;x
social_democrat_idolg_MOR;Socialist Union of Popular Forces;;;;;;;;;;;;;x
left_wing_radical_idolg_MOR;People's Party;;;;;;;;;;;;;x
maoist_idolg_MOR;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MOR;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_MOZ;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MOZ;RENAMO;;;;;;;;;;;;;x
social_cons_idolg_MOZ;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_MOZ;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_MOZ;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_MOZ;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MOZ;People's Party;;;;;;;;;;;;;x
maoist_idolg_MOZ;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MOZ;FRELIMO;;;;;;;;;;;;;x
fascistic_idolg_MRA;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MRA;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_MRA;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_MRA;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_MRA;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_MRA;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MRA;People's Party;;;;;;;;;;;;;x
maoist_idolg_MRA;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MRA;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_MRT;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MRT;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_MRT;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_MRT;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_MRT;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_MRT;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MRT;People's Party;;;;;;;;;;;;;x
maoist_idolg_MRT;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MRT;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_MTN;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_MTN;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_MTN;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_MTN;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_MTN;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_MTN;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_MTN;People's Party;;;;;;;;;;;;;x
maoist_idolg_MTN;Workers' Party;;;;;;;;;;;;;x
communist_idolg_MTN;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_NAM;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_NAM;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_NAM;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_NAM;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_NAM;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_NAM;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_NAM;People's Party;;;;;;;;;;;;;x
maoist_idolg_NAM;Workers' Party;;;;;;;;;;;;;x
communist_idolg_NAM;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_NAN;Fascist Front;;;;;;;;;;;;;x
paternal_auto_idolg_NAN;Democratic Republican Party;;;;;;;;;;;;;x
social_cons_idolg_NAN;Democratic Justice Party;;;;;;;;;;;;;x
market_liberal_idolg_NAN;Liberal Party;;;;;;;;;;;;;x
social_liberal_idolg_NAN;Democratic Party;;;;;;;;;;;;;x
social_democrat_idolg_NAN;Democratic Labor Party;;;;;;;;;;;;;x
left_wing_radical_idolg_NAN;People's Party;;;;;;;;;;;;;x
maoist_idolg_NAN;Workers' Party;;;;;;;;;;;;;x
communist_idolg_NAN;Communist Party;;;;;;;;;;;;;x
fascistic_idolg_NEA;Silver Legion of America;Légion d'argent américaine;Silver Legion of America;;Legión Plateada de América;;;;;;;;;x
paternal_auto_idolg_NEA;America First Committee;Premier comité américain;America First Committee;;Primer Comité de América;;;;;;;;;x
social_cons_idolg_NEA;Republican Party;Parti républicain;Republican Party;;Partido Republicano;;;;;;;;;x
market_liberal_idolg_NEA;Progressive Party;Parti progressiste;Progressive Party;;Partido Progresista;;;;;;;;;x
social_liberal_idolg_NEA;Democratic Party;Parti démocrate;Democrat Party;;Partido Demócrata;;;;;;;;;x
social_democrat_idolg_NEA;Democratic Farm-Labor Party;Parti démocratique agricole et travailliste;Democratic Farm-Labor Party;;Partido Democrático Laborista Campesino;;;;;;;;;x
left_wing_radical_idolg_NEA;Socialist Party;Parti socialiste;Socialist Party;;Partido Socialista;;;;;;;;;x
maoist_idolg_NEA;Socialist Workers Party;Parti des travailleurs socialistes;Socialist Workers Party;;Partido de los Trabajadores Socialistas;;;;;;;;;x
communist_idolg_NEA;Communist Party;Parti communiste ;Communist Party;;Partido Comunista;;;;;;;;;x
fascistic_idolg_NEP;Nepali Fascist Front;Front fasciste népalais;Faschistische Front Nepals;;Frente Fascista Nepalí;;;;;;;;;x
paternal_auto_idolg_NEP;National Democratic Party;Parti national démocratique népalais;Nationaldemokratische Partei;;Partido Nacional Demócrata;;;;;;;;;x
social_cons_idolg_NEP;Nepal Conservative Party;Parti conservateur népalais;Konservative Partei Nepals;;Partido Conservador de Nepal;;;;;;;;;x
